s t k edges
4 10 5 4-5,5-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10 5628.65275713
28 31 0 28-27,27-26,26-30,30-31 257.415203236
28 31 1 28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31 7210.79279017
28 31 2 28-29,29-31 8457.93723102
28 31 3 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 9808.14504895
28 31 4 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 7983.49222785
28 31 5 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31 11829.2202461
2 6 0 2-3,3-0,0-1,1-6 2097.08165197
2 6 1 2-23,23-22,22-31,31-11,11-10,10-12,12-6 4283.67355514
2 6 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6 5785.98970129
2 6 3 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6 16169.000628
2 6 4 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6 7975.63026634
2 6 5 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6 14344.3478069
5 11 0 5-6,6-12,12-10,10-11 2523.49760764
5 11 1 5-4,4-7,7-6,6-12,12-10,10-11 2877.72033576
5 11 2 5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11 4582.68041173
5 11 3 5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11 8900.4311099
5 11 4 5-4,4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11 4936.90313985
5 11 5 5-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11 6215.45431884
29 30 0 29-31,31-30 4302.43380459
29 30 1 29-28,28-27,27-26,26-30 4412.91862967
29 30 2 29-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-30 11364.4841442
29 30 3 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30 13961.836403
29 30 4 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-30 11414.6177925
29 30 5 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30 12137.1835819
3 23 0 3-2,2-23 181.832959629
3 23 1 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-22,22-23 6198.92224748
3 23 2 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 7701.23839363
3 23 3 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23 18084.2493203
3 23 4 3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23 9890.87895868
3 23 5 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23 16259.5964992
6 0 0 6-1,1-0 1473.51914501
6 0 1 6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0 4907.2360621
6 0 2 6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0 6409.55220825
6 0 3 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0 16792.563135
6 0 4 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0 8599.1927733
6 0 5 6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0 14967.9103139
30 29 0 30-31,31-29 4302.43380459
30 29 1 30-26,26-27,27-28,28-29 4412.91862967
30 29 2 30-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29 11364.4841442
30 29 3 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 13961.836403
30 29 4 30-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29 11414.6177925
30 29 5 30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 12137.1835819
4 16 0 4-7,7-6,6-8,8-9,9-17,17-16 2574.27814789
4 16 1 4-5,5-6,6-8,8-9,9-17,17-16 2830.06203255
4 16 2 4-7,7-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16 3705.02138762
4 16 3 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16 8327.49183071
4 16 4 4-5,5-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16 3960.80527228
4 16 5 4-7,7-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16 2789.12818528
19 24 0 19-18,18-24 3172.29420392
19 24 1 19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24 4705.34083956
19 24 2 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 6535.42997044
19 24 3 19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-24 7860.46895582
19 24 4 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-24 6830.17548961
19 24 5 19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24 14036.3983828
7 5 0 7-4,4-5 423.440872383
7 5 1 7-6,6-5 656.20466799
31 24 0 31-30,30-26,26-25,25-24 1099.17617895
31 24 1 31-11,11-10,10-12,12-18,18-24 6011.19573663
31 24 2 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24 6783.89517431
31 24 3 31-29,29-28,28-27,27-26,26-25,25-24 9657.53428456
31 24 4 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24 9599.32972633
31 24 5 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24 9638.84146162
5 21 0 5-6,6-12,12-18,18-19,19-20,20-21 3076.06620017
5 21 1 5-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3104.79449189
5 21 2 5-4,4-7,7-6,6-12,12-18,18-19,19-20,20-21 3430.28892828
5 21 3 5-6,6-8,8-9,9-17,17-13,13-20,20-21 3843.34922193
5 21 4 5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 8358.64596094
5 21 5 5-4,4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3459.01722001
20 19 0 20-19 145.053335721
20 19 1 20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-19 4280.09107786
20 19 2 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19 5310.38454408
20 19 3 20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19 9562.67083864
20 19 4 20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19 19111.8106752
20 19 5 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19 9927.65858259
16 19 0 16-17,17-13,13-20,20-19 693.319997231
16 19 1 16-15,15-14,14-21,21-20,20-19 1609.21319957
16 19 2 16-17,17-9,9-8,8-6,6-12,12-18,18-19 3846.22468023
16 19 3 16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19 9128.804441
16 19 4 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19 18677.9442775
16 19 5 16-15,15-14,14-21,21-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-19 5744.25094172
6 26 0 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26 2773.48390242
6 26 1 6-12,12-10,10-11,11-31,31-30,30-26 3764.26563334
6 26 2 6-12,12-18,18-24,24-25,25-26 5109.58745084
6 26 3 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26 6934.24027194
6 26 4 6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26 12322.6237389
6 26 5 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26 7964.53373816
21 18 0 21-20,20-19,19-18 1413.1089978
21 18 1 21-14,14-15,15-16,16-17,17-13,13-20,20-19,19-18 1656.68732691
21 18 2 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18 4042.328882
21 18 3 21-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18 10063.4633728
21 18 4 21-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18 4780.88361204
21 18 5 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18 18874.0484793
17 18 0 17-13,13-20,20-19,19-18 1019.75142924
17 18 1 17-16,16-15,15-14,14-21,21-20,20-19,19-18 2050.04489546
17 18 2 17-9,9-8,8-6,6-12,12-18 3405.39298434
17 18 3 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18 8687.97274512
17 18 4 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18 18237.1125816
17 18 5 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18 8022.66702285
22 25 0 22-31,31-30,30-26,26-25 933.04788228
22 25 1 22-31,31-11,11-10,10-12,12-18,18-24,24-25 6311.22996966
22 25 2 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25 6950.02347098
22 25 3 22-31,31-29,29-28,28-27,27-26,26-25 9491.40598788
22 25 4 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25 8774.67629208
22 25 5 22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25 10929.6574256
18 25 0 18-24,24-25 3021.74390482
18 25 1 18-12,12-10,10-11,11-31,31-30,30-26,26-25 4088.62801076
18 25 2 18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25 4861.32744844
18 25 3 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25 15244.3383751
18 25 4 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25 8707.05546667
18 25 5 18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25 13419.685554
23 28 0 23-22,22-31,31-30,30-26,26-27,27-28 816.539380326
23 28 1 23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 6079.04623326
23 28 2 23-22,22-31,31-29,29-28 9017.0614081
23 28 3 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28 9249.02087186
23 28 4 23-22,22-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28 7769.91696726
23 28 5 23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-29,29-28 14279.568261
8 31 0 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 3853.87309153
8 31 1 8-6,6-12,12-10,10-11,11-31 4844.65482245
8 31 2 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31 5188.54536056
8 31 3 8-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31 6346.9709686
8 31 4 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 15442.5026546
8 31 5 8-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 14905.3290742
9 30 0 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30 4449.26852712
9 30 1 9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30 4641.47150092
9 30 2 9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30 5258.45564724
9 30 3 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-30 14107.0811164
9 30 4 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30 6288.74911345
9 30 5 9-8,8-6,6-12,12-10,10-11,11-31,31-30 5440.05025804
14 21 0 14-21 305.840044227
14 21 1 14-15,15-16,16-17,17-13,13-20,20-21 1706.58648114
14 21 2 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21 5149.59783557
14 21 3 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 10432.1775963
14 21 4 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21 19981.3174329
14 21 5 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 9766.87187408
10 29 0 10-11,11-31,31-29 6695.06015221
10 29 1 10-11,11-31,31-30,30-26,26-27,27-28,28-29 6853.86655324
10 29 2 10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 8242.24108812
10 29 3 10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29 8973.66986897
10 29 4 10-12,12-18,18-24,24-25,25-26,26-30,30-31,31-29 8971.8577966
10 29 5 10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 10903.9043331
15 16 0 15-16 144.246646502
15 16 1 15-14,14-21,21-20,20-13,13-17,17-16 1868.17987886
15 16 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16 5311.1912333
15 16 3 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 10593.7709941
15 16 4 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16 20142.9108306
15 16 5 15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 9928.46527181
13 0 0 13-20,20-19,19-18,18-12,12-6,6-1,1-0 3487.43797566
13 0 1 13-17,17-9,9-8,8-6,6-1,1-0 3884.74472795
13 0 2 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0 5157.67372415
13 0 3 13-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0 5285.01446363
13 0 4 13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0 5822.97944641
13 0 5 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0 5129.88823155
11 16 0 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16 2774.50239033
11 16 1 11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16 3690.39559268
11 16 2 11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 6382.31632563
11 16 3 11-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-8,8-9,9-17,17-16 8875.4142027
11 16 4 11-10,10-12,12-6,6-8,8-9,9-17,17-16 4323.13352155
11 16 5 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16 7405.66584995
26 24 0 26-25,25-24 1020.67901463
26 24 1 26-30,30-31,31-11,11-10,10-12,12-18,18-24 6089.69290095
26 24 2 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24 6862.39233863
26 24 3 26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24 18236.1849963
26 24 4 26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-24 14648.0510066
26 24 5 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24 9717.33862595
0 27 0 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27 1407.2703949
0 27 1 0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27 5345.09041585
0 27 2 0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27 9751.01722551
0 27 3 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27 8515.06505445
0 27 4 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27 6690.41223335
0 27 5 0-1,1-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27 13688.8372465
24 8 0 24-18,18-19,19-20,20-13,13-17,17-9,9-8 4754.67490388
24 8 1 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 4953.04927048
24 8 2 24-18,18-12,12-6,6-8 5247.79478965
24 8 3 24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8 14502.189107
24 8 4 24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 5784.96837009
24 8 5 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8 5943.83100141
12 27 0 12-10,10-11,11-31,31-30,30-26,26-27 2989.83068654
12 27 1 12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27 3762.53012421
12 27 2 12-10,10-11,11-31,31-29,29-28,28-27 11333.5775171
12 27 3 12-18,18-24,24-25,25-26,26-27 4335.15250404
12 27 4 12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27 7923.28649374
12 27 5 12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27 12106.2769548
27 21 0 27-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 4821.44489628
27 21 1 27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 5622.87262568
27 21 2 27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 13165.1917269
27 21 3 27-26,26-25,25-24,24-18,18-19,19-20,20-21 5329.75628989
27 21 4 27-26,26-25,25-24,24-18,18-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21 8697.53090414
27 21 5 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 14957.4011872
1 26 0 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26 1830.37636163
1 26 1 1-6,6-12,12-10,10-11,11-31,31-30,30-26 4707.37317412
1 26 2 1-6,6-12,12-18,18-24,24-25,25-26 6052.69499163
1 26 3 1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26 7877.34781273
1 26 4 1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26 10388.7344672
1 26 5 1-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26 13265.7312797
25 5 0 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5 3923.79305832
25 5 1 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5 4278.01578644
25 5 2 25-24,24-18,18-12,12-6,6-5 4684.70110719
25 5 3 25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5 6509.35392829
25 5 4 25-24,24-18,18-12,12-6,6-7,7-4,4-5 5038.92383531
25 5 5 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-5 4914.57478924
13 26 0 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26 4014.70329539
13 26 1 13-20,20-19,19-18,18-24,24-25,25-26 4523.014689
13 26 2 13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26 5184.70948536
13 26 3 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26 6165.4649449
13 26 4 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26 6175.49121628
13 26 5 13-17,17-9,9-8,8-6,6-12,12-18,18-24,24-25,25-26 7520.81303378
28 22 0 28-27,27-26,26-30,30-31,31-22 324.368171415
28 22 1 28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 6571.21744217
28 22 2 28-29,29-31,31-22 8524.89019919
28 22 3 28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22 7277.74575835
28 22 4 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 9741.19208077
28 22 5 28-29,29-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 14771.7394699
2 1 0 2-3,3-0,0-1 1153.97411119
2 1 1 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1 5226.78109592
2 1 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1 6729.09724207
2 1 3 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 17112.1081688
2 1 4 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1 8918.73780713
2 1 5 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1 15287.4553477
26 2 0 26-30,30-31,31-22,22-23,23-2 676.402250445
26 2 1 26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2 5861.34728531
26 2 2 26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2 7206.66910281
26 2 3 26-27,27-28,28-29,29-31,31-22,22-23,23-2 9234.76035605
26 2 4 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 9031.32192392
26 2 5 26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2 7629.77983738
29 23 0 29-31,31-22,22-23 4837.3971937
29 23 1 29-28,28-27,27-26,26-30,30-31,31-22,22-23 4996.20359473
29 23 2 29-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23 10099.9040466
29 23 3 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 13428.6850863
29 23 4 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22,22-23 11949.5811817
29 23 5 29-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 11602.2201928
3 28 0 3-2,2-23,23-22,22-31,31-30,30-26,26-27,27-28 998.372339955
3 28 1 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 5897.21327363
3 28 2 3-2,2-23,23-22,22-31,31-29,29-28 9198.89436773
3 28 3 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28 9067.18791223
3 28 4 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-29,29-28 14097.7353014
3 28 5 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28 7242.53509113
27 11 0 27-26,26-30,30-31,31-11 1710.78506933
27 11 1 27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11 5041.57574142
27 11 2 27-28,28-29,29-31,31-11 10054.5318999
27 11 3 27-26,26-25,25-24,24-18,18-12,12-10,10-11 5614.19812125
27 11 4 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11 9202.33211095
27 11 5 27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11 13385.322572
30 4 0 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4 3131.07835392
30 4 1 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4 3386.86223858
30 4 2 30-26,26-25,25-24,24-18,18-12,12-6,6-7,7-4 5575.85465505
30 4 3 30-31,31-11,11-10,10-12,12-6,6-5,5-4 4377.6439695
30 4 4 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-7,7-4 7400.50747615
30 4 5 30-31,31-11,11-10,10-12,12-6,6-7,7-4 4121.86008484
4 31 0 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 3106.91756595
4 31 1 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 3362.70145061
4 31 2 4-7,7-6,6-12,12-10,10-11,11-31 4097.69929687
4 31 3 4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31 7680.45214878
4 31 4 4-5,5-6,6-12,12-10,10-11,11-31 4353.48318153
4 31 5 4-7,7-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 14158.3735486
28 12 0 28-27,27-26,26-30,30-31,31-11,11-10,10-12 3061.44308795
28 12 1 28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12 3834.14252563
28 12 2 28-29,29-31,31-11,11-10,10-12 11261.9651157
28 12 3 28-27,27-26,26-25,25-24,24-18,18-12 4406.76490545
28 12 4 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12 7994.89889516
28 12 5 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12 12034.6645534
