s t k edges
1 11 1 1-7,7-6,6-19,19-17,17-16,16-0,0-12,12-11 5823.05836685
1 11 2 1-16,16-15,15-13,13-22,22-3,3-11 6748.75841426
1 11 3 1-16,16-0,0-3,3-11 4747.13118034
1 11 4 1-7,7-6,6-19,19-20,20-21,21-22,22-3,3-11 7556.44546105
1 11 5 1-7,7-4,4-5,5-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12,12-11 7015.62719827
4 0 0 4-6,6-19,19-17,17-16,16-0 3091.78583623
4 0 1 4-6,6-19,19-18,18-17,17-16,16-0 3199.73588205
4 0 2 4-5,5-8,8-21,21-22,22-3,3-0 4460.84197125
4 0 3 4-7,7-1,1-16,16-0 4537.02271005
4 0 4 4-5,5-8,8-21,21-9,9-22,22-3,3-0 4825.19592274
4 0 5 4-6,6-7,7-1,1-16,16-0 4743.3101787
16 3 0 16-0,0-3 2046.75153098
16 3 1 16-15,15-13,13-22,22-3 4048.3787649
16 3 2 16-17,17-19,19-20,20-21,21-22,22-3 4168.43396956
16 3 3 16-0,0-12,12-11,11-3 4375.38030425
16 3 4 16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3 5254.09784843
16 3 5 16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-3 5505.8762765
6 10 0 6-4,4-5,5-8,8-10 1186.8526514
6 10 1 6-19,19-10 1269.82604512
6 10 2 6-7,7-4,4-5,5-8,8-10 1805.38748724
6 10 3 6-7,7-1,1-16,16-17,17-19,19-10 4252.11131481
6 10 4 6-19,19-20,20-21,21-8,8-10 2571.22063322
6 10 5 6-19,19-18,18-17,17-16,16-15,15-13,13-22,22-21,21-8,8-10 4356.0389313
19 14 0 19-17,17-16,16-0,0-3,3-14 3056.85237425
19 14 1 19-17,17-16,16-0,0-3,3-2,2-14 3057.158047
19 14 2 19-20,20-21,21-22,22-3,3-14 3847.77388562
19 14 3 19-10,10-8,8-21,21-9,9-22,22-3,3-14 4825.48771867
19 14 4 19-20,20-21,21-22,22-3,3-2,2-14 3848.07955837
19 14 5 19-18,18-17,17-16,16-15,15-13,13-22,22-3,3-14 5166.42965399
17 2 0 17-16,16-0,0-3,3-2 2755.74816578
17 2 1 17-16,16-0,0-3,3-14,14-2 3254.53429538
17 2 2 17-19,19-20,20-21,21-22,22-3,3-2 3650.39763724
17 2 3 17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3,3-2 4736.06151611
17 2 4 17-16,16-15,15-13,13-22,22-3,3-2 4757.3753997
17 2 5 17-19,19-20,20-21,21-22,22-3,3-14,14-2 4149.18376684
7 19 0 7-6,6-19 995.29737338
7 19 1 7-4,4-6,6-19 1525.28440877
7 19 2 7-4,4-5,5-8,8-10,10-19 2079.91615898
7 19 3 7-1,1-16,16-17,17-19 3152.76033858
7 19 4 7-1,1-16,16-17,17-18,18-19 3260.7103844
7 19 5 7-4,4-5,5-8,8-21,21-20,20-19 3022.5941239
20 9 0 20-21,21-9 749.916492506
20 9 1 20-21,21-22,22-9 1190.16514988
20 9 2 20-19,19-10,10-8,8-21,21-9 2315.62556738
20 9 3 20-19,19-17,17-16,16-15,15-13,13-22,22-9 3353.22006574
20 9 4 20-19,19-6,6-4,4-5,5-8,8-21,21-9 3039.70799276
20 9 5 20-19,19-18,18-17,17-16,16-15,15-13,13-22,22-9 3461.17011156
18 9 0 18-17,17-19,19-20,20-21,21-9 1383.58297006
18 9 1 18-19,19-20,20-21,21-22,22-9 1720.52587154
18 9 2 18-19,19-10,10-8,8-21,21-9 1893.63709573
18 9 3 18-17,17-16,16-15,15-13,13-22,22-9 2930.8093899
18 9 4 18-19,19-6,6-4,4-5,5-8,8-21,21-9 2617.71952111
18 9 5 18-17,17-16,16-0,0-3,3-22,22-9 5407.21228367
21 12 0 21-22,22-3,3-0,0-12 3957.58515539
21 12 1 21-20,20-19,19-17,17-16,16-0,0-12 4085.83873549
21 12 2 21-22,22-3,3-11,11-12 4457.97553832
21 12 3 21-9,9-22,22-13,13-15,15-16,16-0,0-12 4796.30001201
21 12 4 21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 4807.14866287
21 12 5 21-9,9-22,22-3,3-11,11-12 4822.32948981
8 15 0 8-21,21-22,22-13,13-15 2089.85095811
8 15 1 8-10,10-19,19-17,17-16,16-15 2262.29153021
8 15 2 8-10,10-19,19-18,18-17,17-16,16-15 2370.24157603
8 15 3 8-5,5-4,4-6,6-19,19-20,20-21,21-9,9-22,22-13,13-15 4297.52372456
8 15 4 8-5,5-4,4-7,7-1,1-16,16-15 4431.61082941
8 15 5 8-21,21-9,9-22,22-13,13-15 2454.2049096
22 3 0 22-3 2239.01506385
22 3 1 22-13,13-15,15-16,16-0,0-3 3856.11523203
22 3 2 22-21,21-20,20-19,19-17,17-16,16-0,0-3 3976.17043669
22 3 3 22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3 5061.83431556
22 3 4 22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0,0-3 5313.61274363
22 3 5 22-21,21-20,20-19,19-18,18-17,17-16,16-0,0-3 4084.12048251
9 14 0 9-22,22-3,3-14 2986.03674794
9 14 1 9-22,22-3,3-2,2-14 2986.3424207
9 14 2 9-21,21-20,20-19,19-17,17-16,16-0,0-3,3-14 4282.94346341
9 14 3 9-21,21-22,22-3,3-14 3011.95062027
9 14 4 9-22,22-13,13-15,15-16,16-0,0-3,3-2,2-14 4603.44258887
9 14 5 9-21,21-22,22-3,3-2,2-14 3012.25629302
10 13 0 10-8,8-21,21-22,22-13 1558.06356193
10 13 1 10-8,8-21,21-9,9-22,22-13 1922.41751341
10 13 2 10-19,19-17,17-16,16-15,15-13 2794.0789264
10 13 3 10-19,19-20,20-21,21-22,22-13 2318.58332833
10 13 4 10-19,19-18,18-17,17-16,16-15,15-13 2902.02897222
10 13 5 10-8,8-5,5-4,4-6,6-19,19-20,20-21,21-22,22-13 3401.38237689
8 21 0 8-21 778.018923245
8 21 1 8-10,10-19,19-20,20-21 1897.25531283
8 21 2 8-5,5-4,4-6,6-19,19-20,20-21 2621.33773821
8 21 3 8-10,10-19,19-17,17-16,16-15,15-13,13-22,22-21 3574.12356508
8 21 4 8-5,5-4,4-7,7-6,6-19,19-20,20-21 3239.87257404
8 21 5 8-10,10-19,19-18,18-17,17-16,16-15,15-13,13-22,22-9,9-21 4046.42756239
11 0 0 11-12,12-0 1264.45122674
11 0 1 11-3,3-0 2206.91680957
11 0 2 11-3,3-22,22-13,13-15,15-16,16-0 7159.30784241
11 0 3 11-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0 7279.36304707
11 0 4 11-3,3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0 8365.02692594
11 0 5 11-3,3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0 8616.80535401
9 16 0 9-21,21-20,20-19,19-17,17-16 1891.47155277
9 16 1 9-21,21-20,20-19,19-18,18-17,17-16 1999.42159859
9 16 2 9-22,22-13,13-15,15-16 2211.66500548
9 16 3 9-22,22-3,3-0,0-16 4688.06789925
9 16 4 9-21,21-22,22-13,13-15,15-16 2237.5788778
9 16 5 9-21,21-8,8-10,10-19,19-17,17-16 2504.83143433
14 15 0 14-3,3-0,0-16,16-15 3122.08484167
14 15 1 14-2,2-3,3-0,0-16,16-15 3122.39051443
14 15 2 14-3,3-22,22-13,13-15 3662.48621353
14 15 3 14-2,2-3,3-22,22-13,13-15 3662.79188628
14 15 4 14-3,3-22,22-21,21-20,20-19,19-17,17-16,16-15 5243.76728026
14 15 5 14-3,3-11,11-12,12-0,0-16,16-15 5450.71361495
12 11 0 12-11 350.332031571
12 11 1 12-0,0-3,3-11 3121.03600474
12 11 2 12-0,0-16,16-15,15-13,13-22,22-3,3-11 8073.42703758
12 11 3 12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-11 8193.48224224
12 11 4 12-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3,3-11 9279.14612111
12 11 5 12-0,0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-3,3-11 9530.92454918
15 14 0 15-16,16-0,0-3,3-14 3122.08484167
15 14 1 15-16,16-0,0-3,3-2,2-14 3122.39051443
15 14 2 15-13,13-22,22-3,3-14 3662.48621353
15 14 3 15-13,13-22,22-3,3-2,2-14 3662.79188628
15 14 4 15-16,16-17,17-19,19-20,20-21,21-22,22-3,3-14 5243.76728026
15 14 5 15-16,16-0,0-12,12-11,11-3,3-14 5450.71361495
13 10 0 13-22,22-21,21-8,8-10 1558.06356193
13 10 1 13-22,22-9,9-21,21-8,8-10 1922.41751341
13 10 2 13-15,15-16,16-17,17-19,19-10 2794.0789264
13 10 3 13-22,22-21,21-20,20-19,19-10 2318.58332833
13 10 4 13-15,15-16,16-17,17-18,18-19,19-10 2902.02897222
13 10 5 13-22,22-21,21-20,20-19,19-6,6-4,4-5,5-8,8-10 3401.38237689
2 17 0 2-3,3-0,0-16,16-17 2755.74816578
2 17 1 2-14,14-3,3-0,0-16,16-17 3254.53429538
2 17 2 2-3,3-22,22-21,21-20,20-19,19-17 3650.39763724
2 17 3 2-3,3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17 4736.06151611
2 17 4 2-3,3-22,22-13,13-15,15-16,16-17 4757.3753997
2 17 5 2-14,14-3,3-22,22-21,21-20,20-19,19-17 4149.18376684
0 1 0 0-16,16-1 2540.21437077
0 1 1 0-16,16-17,17-19,19-6,6-7,7-1 4558.60714011
0 1 2 0-3,3-22,22-13,13-15,15-16,16-1 5684.58086773
0 1 3 0-16,16-17,17-18,18-19,19-10,10-8,8-5,5-4,4-7,7-1 5751.17597152
0 1 4 0-3,3-22,22-21,21-20,20-19,19-6,6-7,7-1 6492.26791451
0 1 5 0-3,3-22,22-9,9-21,21-20,20-19,19-17,17-16,16-1 6168.99002388
3 12 0 3-0,0-12 1485.48882669
3 12 1 3-11,11-12 1985.87920962
3 12 2 3-22,22-13,13-15,15-16,16-0,0-12 6437.87985953
3 12 3 3-22,22-21,21-20,20-19,19-17,17-16,16-0,0-12 6557.93506419
3 12 4 3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 7643.59894306
3 12 5 3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0,0-12 7895.37737113
1 12 0 1-16,16-0,0-3,3-11,11-12 5097.46321191
1 12 1 1-7,7-6,6-19,19-17,17-16,16-0,0-12 5472.72633528
1 12 2 1-16,16-15,15-13,13-22,22-3,3-0,0-12 6598.7000629
1 12 3 1-16,16-0,0-12 3454.33356594
1 12 4 1-7,7-6,6-19,19-20,20-21,21-22,22-3,3-11,11-12 7906.77749262
1 12 5 1-7,7-4,4-5,5-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 6665.29516669
4 15 0 4-6,6-19,19-17,17-16,16-15 2347.0168678
4 15 1 4-6,6-19,19-18,18-17,17-16,16-15 2454.96691362
4 15 2 4-5,5-8,8-21,21-22,22-13,13-15 2729.2080459
4 15 3 4-7,7-1,1-16,16-15 3792.25374162
4 15 4 4-5,5-8,8-21,21-9,9-22,22-13,13-15 3093.56199739
4 15 5 4-7,7-6,6-19,19-20,20-21,21-22,22-13,13-15 3912.34752111
2 11 0 2-3,3-11 1731.02732929
2 11 1 2-3,3-0,0-12,12-11 1931.3010095
2 11 2 2-14,14-3,3-11 2229.8134589
2 11 3 2-3,3-22,22-13,13-15,15-16,16-0,0-12,12-11 6883.69204234
2 11 4 2-14,14-3,3-0,0-12,12-11 2430.0871391
2 11 5 2-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0,0-12,12-11 7003.747247
5 14 0 5-8,8-21,21-22,22-3,3-14 3737.17533652
5 14 1 5-8,8-21,21-22,22-3,3-2,2-14 3737.48100927
5 14 2 5-4,4-6,6-19,19-17,17-16,16-0,0-3,3-14 4504.89323029
5 14 3 5-4,4-7,7-1,1-16,16-0,0-3,3-2,2-14 5950.43577686
5 14 4 5-8,8-21,21-9,9-22,22-3,3-14 4101.529288
5 14 5 5-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-14 4173.44026055
3 18 0 3-0,0-16,16-17,17-18 2765.8959154
3 18 1 3-0,0-16,16-17,17-19,19-18 2766.31811959
3 18 2 3-22,22-21,21-20,20-19,19-18 3557.23963096
3 18 3 3-22,22-9,9-21,21-8,8-10,10-19,19-18 4534.95346401
3 18 4 3-22,22-13,13-15,15-16,16-17,17-18 4767.52314932
3 18 5 3-11,11-12,12-0,0-16,16-17,17-18 5094.52468867
6 13 0 6-19,19-20,20-21,21-22,22-13 2214.52972548
6 13 1 6-4,4-5,5-8,8-21,21-22,22-13 2386.19959015
6 13 2 6-19,19-17,17-16,16-15,15-13 2690.02532355
6 13 3 6-7,7-1,1-16,16-15,15-13 4341.54966603
6 13 4 6-19,19-10,10-8,8-21,21-9,9-22,22-13 3192.24355853
6 13 5 6-19,19-18,18-17,17-16,16-15,15-13 2797.97536937
4 21 0 4-5,5-8,8-21 1417.37601104
4 21 1 4-6,6-19,19-20,20-21 1981.98065042
4 21 2 4-5,5-8,8-10,10-19,19-20,20-21 2536.61240062
4 21 3 4-7,7-6,6-19,19-17,17-16,16-15,15-13,13-22,22-21 4277.3837385
4 21 4 4-6,6-19,19-10,10-8,8-21 2595.34053198
4 21 5 4-7,7-6,6-19,19-20,20-21 2600.51548625
7 8 0 7-4,4-5,5-8 1213.6180234
7 8 1 7-6,6-4,4-5,5-8 1419.90549206
7 8 2 7-6,6-19,19-10,10-8 1861.59550895
7 8 3 7-1,1-16,16-17,17-19,19-20,20-21,21-8 4961.73643908
7 8 4 7-4,4-6,6-19,19-10,10-8 2391.58254435
7 8 5 7-6,6-19,19-18,18-17,17-16,16-15,15-13,13-22,22-21,21-8 4589.09177195
20 16 0 20-19,19-17,17-16 1141.55506026
20 16 1 20-19,19-18,18-17,17-16 1249.50510608
20 16 2 20-21,21-22,22-13,13-15,15-16 2597.2275465
20 16 3 20-19,19-6,6-7,7-1,1-16 3958.85184501
20 16 4 20-21,21-8,8-10,10-19,19-17,17-16 2864.48010303
20 16 5 20-21,21-9,9-22,22-13,13-15,15-16 2961.58149798
18 0 0 18-17,17-16,16-0 2194.52628388
18 0 1 18-19,19-17,17-16,16-0 2194.94848807
18 0 2 18-19,19-20,20-21,21-22,22-3,3-0 4128.60926248
18 0 3 18-19,19-6,6-7,7-1,1-16,16-0 5012.24527282
18 0 4 18-17,17-19,19-10,10-8,8-21,21-22,22-3,3-0 4845.27489994
18 0 5 18-19,19-20,20-21,21-9,9-22,22-13,13-15,15-16,16-0 4967.3241191
14 22 0 14-3,3-22 2583.73544351
14 22 1 14-2,2-3,3-22 2584.04111627
14 22 2 14-3,3-0,0-16,16-15,15-13,13-22 4200.83561169
14 22 3 14-3,3-0,0-16,16-17,17-19,19-20,20-21,21-22 4320.89081635
14 22 4 14-2,2-3,3-0,0-16,16-15,15-13,13-22 4201.14128444
14 22 5 14-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22 5042.20074374
12 2 0 12-0,0-3,3-2 1580.96897793
12 2 1 12-0,0-3,3-14,14-2 2079.75510753
12 2 2 12-11,11-3,3-2 2081.35936086
12 2 3 12-11,11-3,3-14,14-2 2580.14549047
12 2 4 12-0,0-16,16-15,15-13,13-22,22-3,3-2 6533.36001077
12 2 5 12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-2 6653.41521543
13 3 0 13-22,22-3 2606.62012609
13 3 1 13-15,15-16,16-0,0-3 3488.51016978
13 3 2 13-22,22-21,21-20,20-19,19-17,17-16,16-0,0-3 4343.77549893
13 3 3 13-15,15-16,16-0,0-12,12-11,11-3 5817.13894306
13 3 4 13-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3 5429.4393778
13 3 5 13-15,15-16,16-17,17-19,19-20,20-21,21-22,22-3 5610.19260837
1 5 0 1-7,7-4,4-5 2493.82572215
1 5 1 1-7,7-6,6-4,4-5 2700.11319081
1 5 2 1-16,16-17,17-19,19-10,10-8,8-5 2738.85077541
1 5 3 1-16,16-15,15-13,13-22,22-21,21-8,8-5 4027.63606537
1 5 4 1-16,16-17,17-18,18-19,19-6,6-4,4-5 3286.20383678
1 5 5 1-7,7-6,6-19,19-20,20-21,21-8,8-5 4369.16058245
6 4 0 6-4 368.137252026
6 4 1 6-7,7-4 986.672087858
6 4 2 6-19,19-10,10-8,8-5,5-4 2088.5414445
6 4 3 6-19,19-17,17-16,16-1,1-7,7-4 4309.90749533
6 4 4 6-19,19-20,20-21,21-8,8-5,5-4 3031.21940943
6 4 5 6-19,19-18,18-17,17-16,16-1,1-7,7-4 4417.85754115
7 1 0 7-1 1422.54740366
7 1 1 7-6,6-19,19-17,17-16,16-1 2725.5103083
7 1 2 7-6,6-19,19-18,18-17,17-16,16-1 2833.46035412
7 1 3 7-4,4-5,5-8,8-21,21-22,22-13,13-15,15-16,16-1 5098.91438386
7 1 4 7-4,4-6,6-19,19-17,17-16,16-1 3255.4973437
7 1 5 7-4,4-5,5-8,8-10,10-19,19-17,17-16,16-1 3810.1290939
5 17 0 5-8,8-10,10-19,19-17 1060.50182053
5 17 1 5-8,8-10,10-19,19-18,18-17 1168.45186635
5 17 2 5-4,4-6,6-19,19-17 1499.90483608
5 17 3 5-4,4-7,7-1,1-16,16-17 4172.17467703
5 17 4 5-8,8-21,21-22,22-13,13-15,15-16,16-17 3576.32007762
5 17 5 5-4,4-6,6-19,19-18,18-17 1607.8548819
19 2 0 19-17,17-16,16-0,0-3,3-2 2807.61214582
19 2 1 19-17,17-16,16-0,0-3,3-14,14-2 3306.39827543
19 2 2 19-20,20-21,21-22,22-3,3-2 3598.53365719
19 2 3 19-10,10-8,8-21,21-9,9-22,22-3,3-2 4576.24749024
19 2 4 19-20,20-21,21-22,22-3,3-14,14-2 4097.3197868
19 2 5 19-18,18-17,17-16,16-15,15-13,13-22,22-3,3-2 4917.18942557
17 22 0 17-18,18-19,19-20,20-21,21-22 1423.85246797
17 22 1 17-19,19-20,20-21,21-9,9-22 1680.25637363
17 22 2 17-19,19-10,10-8,8-21,21-22 1929.26230371
17 22 3 17-16,16-15,15-13,13-22 2422.88018461
17 22 4 17-16,16-0,0-3,3-22 4899.28307839
17 22 5 17-19,19-6,6-4,4-5,5-8,8-21,21-22 2653.34472909
20 5 0 20-21,21-8,8-5 1475.14120876
20 5 1 20-19,19-10,10-8,8-5 1484.81243714
20 5 2 20-19,19-6,6-4,4-5 1924.21545269
20 5 3 20-19,19-17,17-16,16-1,1-7,7-4,4-5 4700.21325373
20 5 4 20-21,21-22,22-13,13-15,15-16,16-17,17-18,18-19,19-10,10-8,8-5 4379.19589641
20 5 5 20-19,19-6,6-7,7-4,4-5 2542.75028853
18 21 0 18-19,19-20,20-21 1085.14330226
18 21 1 18-17,17-19,19-20,20-21 1188.44905815
18 21 2 18-19,19-10,10-8,8-21 1698.50318383
18 21 3 18-17,17-16,16-15,15-13,13-22,22-21 2761.58935032
18 21 4 18-19,19-6,6-4,4-5,5-8,8-21 2422.58560921
18 21 5 18-17,17-16,16-15,15-13,13-22,22-9,9-21 3125.9433018
8 3 0 8-21,21-22,22-3 3250.11525194
8 3 1 8-10,10-19,19-17,17-16,16-0,0-3 3578.43013016
8 3 2 8-21,21-9,9-22,22-3 3614.46920343
8 3 3 8-5,5-4,4-6,6-19,19-18,18-17,17-16,16-0,0-3 4410.46260136
8 3 4 8-10,10-19,19-20,20-21,21-22,22-3 4369.35164153
8 3 5 8-21,21-22,22-13,13-15,15-16,16-0,0-3 4867.21542012
9 2 0 9-22,22-3,3-2 2736.79651952
9 2 1 9-22,22-3,3-14,14-2 3235.58264912
9 2 2 9-21,21-20,20-19,19-17,17-16,16-0,0-3,3-2 4033.70323498
9 2 3 9-21,21-22,22-3,3-2 2762.71039184
9 2 4 9-22,22-13,13-15,15-16,16-0,0-3,3-14,14-2 4852.6828173
9 2 5 9-21,21-22,22-3,3-14,14-2 3261.49652145
11 20 0 11-12,12-0,0-16,16-17,17-19,19-20 3881.38818646
11 20 1 11-12,12-0,0-16,16-17,17-18,18-19,19-20 3989.33823228
11 20 2 11-3,3-22,22-21,21-20 4662.42608735
11 20 3 11-3,3-22,22-9,9-21,21-20 5026.78003884
11 20 4 11-3,3-22,22-21,21-8,8-10,10-19,19-20 6228.13516222
11 20 5 11-3,3-0,0-16,16-15,15-13,13-22,22-21,21-20 6279.52625553
14 3 0 14-3 344.720379664
14 3 1 14-2,2-3 345.026052419
13 22 0 13-22 367.605062242
13 22 1 13-15,15-16,16-17,17-19,19-20,20-21,21-22 3371.17754452
13 22 2 13-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22 3479.12759034
13 22 3 13-15,15-16,16-0,0-3,3-22 5727.52523363
13 22 4 13-15,15-16,16-17,17-19,19-10,10-8,8-21,21-9,9-22 4348.89137757
13 22 5 13-15,15-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22 4708.61985146
3 0 0 3-0 571.36963152
3 0 1 3-11,11-12,12-0 2899.99840479
3 0 2 3-22,22-13,13-15,15-16,16-0 5523.76066435
3 0 3 3-22,22-21,21-20,20-19,19-17,17-16,16-0 5643.81586902
3 0 4 3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0 6729.47974789
3 0 5 3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0 6981.25817596
16 14 0 16-0,0-3,3-14 2391.47191064
16 14 1 16-0,0-3,3-2,2-14 2391.77758339
16 14 2 16-15,15-13,13-22,22-3,3-14 4393.09914456
16 14 3 16-17,17-19,19-20,20-21,21-22,22-3,3-14 4513.15434922
16 14 4 16-0,0-12,12-11,11-3,3-2,2-14 4720.40635667
16 14 5 16-17,17-18,18-19,19-20,20-21,21-9,9-22,22-3,3-14 4985.45834653
6 17 0 6-19,19-17 634.75020118
6 17 1 6-19,19-18,18-17 742.700247
6 17 2 6-4,4-5,5-8,8-10,10-19,19-17 1925.65645543
6 17 3 6-7,7-1,1-16,16-17 3513.30751078
6 17 4 6-19,19-20,20-21,21-22,22-13,13-15,15-16,16-17 4269.80484785
6 17 5 6-4,4-7,7-1,1-16,16-17 4043.29454618
19 11 0 19-17,17-16,16-0,0-12,12-11 3405.21358981
19 11 1 19-18,18-17,17-16,16-0,0-12,12-11 3513.16363563
19 11 2 19-20,20-21,21-22,22-3,3-11 5138.600684
19 11 3 19-10,10-8,8-21,21-9,9-22,22-3,3-11 6116.31451705
19 11 4 19-6,6-7,7-1,1-16,16-0,0-12,12-11 6222.51037455
19 11 5 19-17,17-16,16-0,0-3,3-11 4347.67917264
17 15 0 17-16,16-15 1344.1294146
17 15 1 17-19,19-20,20-21,21-22,22-13,13-15 2394.65319217
17 15 2 17-18,18-19,19-20,20-21,21-22,22-13,13-15 2502.60323799
17 15 3 17-19,19-6,6-7,7-1,1-16,16-15 4265.15415943
17 15 4 17-19,19-10,10-8,8-21,21-9,9-22,22-13,13-15 3372.36702521
17 15 5 17-18,18-19,19-6,6-4,4-5,5-8,8-21,21-22,22-13,13-15 3840.04554493
7 20 0 7-6,6-19,19-20 1471.47197003
7 20 1 7-4,4-6,6-19,19-20 2001.45900543
7 20 2 7-4,4-5,5-8,8-21,21-20 2546.41952725
7 20 3 7-1,1-16,16-17,17-19,19-20 3628.93493524
7 20 4 7-6,6-19,19-10,10-8,8-21,21-20 3194.3970128
7 20 5 7-1,1-16,16-17,17-18,18-19,19-20 3736.88498106
22 20 0 22-21,21-20 787.863845451
22 20 1 22-9,9-21,21-20 1152.21779693
22 20 2 22-21,21-8,8-10,10-19,19-20 2353.57292032
22 20 3 22-13,13-15,15-16,16-17,17-19,19-20 2950.91876131
22 20 4 22-3,3-0,0-16,16-17,17-19,19-20 5427.32165509
22 20 5 22-21,21-8,8-5,5-4,4-6,6-19,19-20 3077.6553457
20 12 0 20-19,19-17,17-16,16-0,0-12 3531.05615489
20 12 1 20-19,19-18,18-17,17-16,16-0,0-12 3639.00620071
20 12 2 20-21,21-22,22-3,3-11,11-12 5012.75811892
20 12 3 20-21,21-9,9-22,22-3,3-0,0-12 4876.72168747
20 12 4 20-21,21-22,22-13,13-15,15-16,16-0,0-12 4986.72864113
20 12 5 20-21,21-9,9-22,22-3,3-11,11-12 5377.11207041
18 12 0 18-17,17-16,16-0,0-12 3108.64547905
18 12 1 18-17,17-16,16-0,0-3,3-11,11-12 4751.77512502
18 12 2 18-19,19-20,20-21,21-22,22-3,3-0,0-12 5042.72845765
18 12 3 18-19,19-17,17-16,16-0,0-12 3109.06768324
18 12 4 18-19,19-20,20-21,21-22,22-3,3-11,11-12 5543.11884058
18 12 5 18-19,19-10,10-8,8-21,21-22,22-3,3-0,0-12 5656.08833922
21 1 0 21-20,20-19,19-17,17-16,16-1 2761.17011218
21 1 1 21-20,20-19,19-18,18-17,17-16,16-1 2869.120158
21 1 2 21-8,8-5,5-4,4-7,7-1 3414.18435031
21 1 3 21-22,22-13,13-15,15-16,16-1 3107.27743721
21 1 4 21-8,8-10,10-19,19-6,6-7,7-1 4062.16183586
21 1 5 21-9,9-22,22-13,13-15,15-16,16-1 3471.6313887
8 10 0 8-10 179.358311588
8 10 1 8-5,5-4,4-6,6-19,19-10 2277.32038494
8 10 2 8-21,21-20,20-19,19-10 2495.91592448
8 10 3 8-21,21-22,22-13,13-15,15-16,16-17,17-19,19-10 4172.78417674
8 10 4 8-5,5-4,4-7,7-6,6-19,19-10 2895.85522077
8 10 5 8-21,21-22,22-3,3-0,0-16,16-17,17-18,18-19,19-10 6757.13711633
22 14 0 22-3,3-14 2583.73544351
22 14 1 22-3,3-2,2-14 2584.04111627
22 14 2 22-13,13-15,15-16,16-0,0-3,3-14 4200.83561169
22 14 3 22-21,21-20,20-19,19-17,17-16,16-0,0-3,3-14 4320.89081635
22 14 4 22-13,13-15,15-16,16-0,0-3,3-2,2-14 4201.14128444
22 14 5 22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-14 5042.20074374
9 11 0 9-22,22-3,3-11 4276.86354633
9 11 1 9-21,21-22,22-3,3-11 4302.77741866
9 11 2 9-21,21-20,20-19,19-17,17-16,16-0,0-12,12-11 4631.30467897
9 11 3 9-22,22-13,13-15,15-16,16-0,0-12,12-11 4951.49813168
9 11 4 9-22,22-3,3-0,0-12,12-11 4477.13722654
9 11 5 9-21,21-20,20-19,19-18,18-17,17-16,16-0,0-3,3-11 5681.72030762
10 0 0 10-19,19-17,17-16,16-0 2827.70218705
10 0 1 10-19,19-18,18-17,17-16,16-0 2935.65223287
10 0 2 10-8,8-21,21-22,22-3,3-0 4000.84319505
10 0 3 10-8,8-21,21-9,9-22,22-3,3-0 4365.19714654
10 0 4 10-19,19-20,20-21,21-22,22-13,13-15,15-16,16-0 5235.7238666
10 0 5 10-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0 3910.5012356
8 16 0 8-10,10-19,19-17,17-16 1531.67859918
8 16 1 8-10,10-19,19-18,18-17,17-16 1639.628645
8 16 2 8-21,21-22,22-13,13-15,15-16 2820.46388914
8 16 3 8-5,5-4,4-7,7-1,1-16 3700.99789838
8 16 4 8-21,21-20,20-19,19-17,17-16 2474.35656411
8 16 5 8-5,5-4,4-6,6-7,7-1,1-16 3907.28536704
11 13 0 11-12,12-0,0-16,16-15,15-13 4181.59176501
11 13 1 11-3,3-22,22-13 4242.16730414
11 13 2 11-12,12-0,0-3,3-22,22-13 4442.44098435
11 13 3 11-3,3-0,0-16,16-15,15-13 5124.05734784
11 13 4 11-12,12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-13 5036.85709415
