s t k edges
0 1 4 0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-1 8840.8132064
0 1 5 0-3,3-8,8-5,5-17,17-16,16-6,6-1 9417.01378374
3 12 0 3-2,2-12 431.011244963
3 12 1 3-8,8-13,13-9,9-10,10-11,11-12 3068.34533985
3 12 2 3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 5673.9631805
3 12 3 3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 11043.2308986
3 12 4 3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 6904.27657301
3 12 5 3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 9910.10889547
1 12 0 1-0,0-3,3-2,2-12 989.19227754
1 12 1 1-6,6-20,20-14,14-15,15-3,3-2,2-12 3063.94862012
1 12 2 1-0,0-3,3-8,8-13,13-9,9-10,10-11,11-12 3626.52637243
1 12 3 1-6,6-16,16-17,17-5,5-8,8-3,3-2,2-12 9703.7783822
1 12 4 1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 6346.09554044
1 12 5 1-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 9127.57780487
4 15 0 4-6,6-1,1-0,0-3,3-15 1686.53588698
4 15 1 4-7,7-6,6-1,1-0,0-3,3-15 1690.94793851
4 15 2 4-6,6-20,20-14,14-15 2116.26260921
4 15 3 4-6,6-16,16-18,18-19,19-20,20-14,14-15 8179.89179396
4 15 4 4-7,7-6,6-20,20-19,19-5,5-8,8-3,3-15 5253.18436015
4 15 5 4-7,7-6,6-20,20-14,14-15 2120.67466075
2 11 0 2-12,12-11 891.209561484
2 11 1 2-3,3-8,8-13,13-9,9-10,10-11 2608.14702333
2 11 2 2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 5213.76486398
2 11 3 2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 10583.032582
2 11 4 2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 6444.07825649
2 11 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 9449.91057895
5 14 0 5-19,19-20,20-14 1912.20505969
5 14 1 5-8,8-3,3-15,15-14 2549.47539206
5 14 2 5-19,19-20,20-6,6-1,1-0,0-3,3-15,15-14 4067.63391834
5 14 3 5-17,17-16,16-6,6-20,20-14 8342.83376286
5 14 4 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 4192.76936577
5 14 5 5-17,17-16,16-18,18-19,19-20,20-14 6148.35077466
3 18 0 3-15,15-14,14-20,20-19,19-18 2535.83052719
3 18 1 3-8,8-5,5-19,19-18 3709.45966075
3 18 2 3-8,8-5,5-17,17-16,16-18 6161.99563953
3 18 3 3-0,0-1,1-6,6-16,16-18 6718.91706529
3 18 4 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18 5352.75363446
3 18 5 3-15,15-14,14-20,20-6,6-16,16-18 7780.2780504
6 13 0 6-1,1-0,0-3,3-8,8-13 2663.74340299
6 13 1 6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 2965.37060445
6 13 2 6-20,20-14,14-15,15-3,3-8,8-13 3725.1043881
6 13 3 6-16,16-17,17-5,5-8,8-13 8508.87153908
6 13 4 6-20,20-19,19-5,5-8,8-13 4369.91721353
6 13 5 6-16,16-18,18-19,19-5,5-8,8-13 9106.30009531
7 8 0 7-4,4-6,6-1,1-0,0-3,3-8 2448.33512163
7 8 1 7-6,6-20,20-14,14-15,15-3,3-8 3214.93803719
7 8 2 7-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 3796.87102579
7 8 3 7-6,6-16,16-17,17-5,5-8 7998.70518817
7 8 4 7-4,4-6,6-20,20-19,19-5,5-8 4154.50893217
7 8 5 7-6,6-20,20-19,19-5,5-8 3859.75086262
20 16 0 20-19,19-18,18-16 3080.41028709
20 16 1 20-19,19-5,5-17,17-16 3944.45599819
20 16 2 20-6,6-16 5274.89327529
20 16 3 20-14,14-15,15-3,3-0,0-1,1-6,6-16 6174.33730539
20 16 4 20-14,14-15,15-3,3-8,8-5,5-17,17-16 5617.41587964
20 16 5 20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 9088.45180209
18 0 0 18-19,19-20,20-14,14-15,15-3,3-0 2680.07717369
18 0 1 18-19,19-20,20-6,6-1,1-0 3621.8972732
18 0 2 18-16,16-17,17-5,5-8,8-3,3-0 6306.24228604
18 0 3 18-16,16-6,6-1,1-0 6574.67041879
18 0 4 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 5497.00028096
18 0 5 18-19,19-5,5-8,8-3,3-0 3853.70630725
12 2 0 12-2 224.260208237
12 2 1 12-11,11-10,10-9,9-13,13-8,8-3,3-2 3275.09637658
12 2 2 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2 5880.71421723
12 2 3 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2 11249.9819353
12 2 4 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2 7111.02760974
12 2 5 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 10116.8599322
13 3 0 13-8,8-3 1598.86469168
13 3 1 13-9,9-10,10-11,11-12,12-2,2-3 1900.49189313
13 3 2 13-8,8-5,5-19,19-20,20-14,14-15,15-3 4204.48253233
13 3 3 13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3 9573.75025039
13 3 4 13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3 5434.79592484
13 3 5 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 8440.6282473
1 5 0 1-0,0-3,3-8,8-5 2645.09869157
1 5 1 1-0,0-3,3-15,15-14,14-20,20-19,19-5 2932.94382534
1 5 2 1-6,6-20,20-19,19-5 3046.8951527
1 5 3 1-6,6-16,16-17,17-5 7185.84947824
1 5 4 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 4288.39266528
1 5 5 1-6,6-16,16-18,18-19,19-5 7783.27803447
6 4 0 6-4 305.840044227
6 4 1 6-7,7-4 310.252095762
7 1 0 7-6,6-1 667.364713954
7 1 1 7-4,4-6,6-1 962.122783505
7 1 2 7-6,6-20,20-14,14-15,15-3,3-0,0-1 2845.08776422
7 1 3 7-6,6-16,16-17,17-5,5-8,8-3,3-0,0-1 9484.9175263
7 1 4 7-4,4-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 7284.01524401
7 1 5 7-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0,0-1 8908.71694896
5 17 0 5-17 1990.97281208
5 17 1 5-19,19-18,18-16,16-17 3706.64717022
5 17 2 5-8,8-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17 6706.85335464
5 17 3 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17 9483.26933144
5 17 4 5-19,19-20,20-6,6-16,16-17 7228.37646139
5 17 5 5-8,8-3,3-0,0-1,1-6,6-16,16-17 7839.97535773
19 2 0 19-20,20-14,14-15,15-3,3-2 1850.77669582
19 2 1 19-5,5-8,8-3,3-2 3024.40582938
19 2 2 19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 4254.19772964
19 2 3 19-18,18-16,16-6,6-1,1-0,0-3,3-2 7817.47297011
19 2 4 19-20,20-6,6-1,1-0,0-3,3-2 3081.09008834
19 2 5 19-18,18-16,16-17,17-5,5-8,8-3,3-2 7260.55154435
20 5 0 20-19,19-5 1394.36028515
20 5 1 20-14,14-15,15-3,3-8,8-5 3067.3201666
20 5 2 20-6,6-1,1-0,0-3,3-8,8-5 4297.63355912
20 5 3 20-19,19-18,18-16,16-17,17-5 5630.50600012
20 5 4 20-6,6-16,16-17,17-5 7824.98898832
20 5 5 20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 4710.61414031
8 3 0 8-3 928.031305552
8 3 1 8-13,13-9,9-10,10-11,11-12,12-2,2-3 2571.32527926
8 3 2 8-5,5-19,19-20,20-14,14-15,15-3 3533.6491462
8 3 3 8-5,5-17,17-16,16-6,6-1,1-0,0-3 8902.91686426
8 3 4 8-5,5-19,19-20,20-6,6-1,1-0,0-3 4763.96253871
8 3 5 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 7769.79486117
9 2 0 9-10,10-11,11-12,12-2 1387.54424743
9 2 1 9-13,13-8,8-3,3-2 2111.81233738
9 2 2 9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2 4717.43017803
9 2 3 9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2 10086.6978961
9 2 4 9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2 5947.74357055
9 2 5 9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 8953.575893
11 20 0 11-12,12-2,2-3,3-15,15-14,14-20 2078.36310582
11 20 1 11-12,12-2,2-3,3-0,0-1,1-6,6-20 3308.67649833
11 20 2 11-10,10-9,9-13,13-8,8-3,3-15,15-14,14-20 3381.79849422
11 20 3 11-10,10-9,9-13,13-8,8-5,5-19,19-20 4026.61131964
11 20 4 11-12,12-2,2-3,3-8,8-5,5-17,17-16,16-18,18-19,19-20 8815.38425732
11 20 5 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-20 10457.2400228
14 3 0 14-15,15-3 462.557733069
14 3 1 14-20,20-6,6-1,1-0,0-3 2728.56067466
14 3 2 14-20,20-19,19-5,5-8,8-3 3999.12271868
14 3 3 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 9878.56240737
14 3 4 14-20,20-6,6-16,16-17,17-5,5-8,8-3 10429.7514219
14 3 5 14-20,20-19,19-18,18-16,16-6,6-1,1-0,0-3 8792.18985941
3 0 0 3-0 144.246646502
3 0 1 3-15,15-14,14-20,20-6,6-1,1-0 3046.87176123
3 0 2 3-8,8-5,5-19,19-20,20-6,6-1,1-0 5547.74719776
3 0 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0 11329.995497
3 0 4 3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-1,1-0 9110.50094598
3 0 5 3-8,8-5,5-17,17-16,16-6,6-1,1-0 9686.70152331
16 14 0 16-18,18-19,19-20,20-14 3598.25506163
16 14 1 16-17,17-5,5-19,19-20,20-14 4462.30077273
16 14 2 16-17,17-5,5-8,8-3,3-15,15-14 5099.5711051
16 14 3 16-6,6-1,1-0,0-3,3-15,15-14 5656.49253085
16 14 4 16-6,6-20,20-14 5792.73804983
16 14 5 16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 7340.29363504
6 17 0 6-20,20-19,19-5,5-17 4531.17028605
6 17 1 6-16,16-17 4688.17898743
6 17 2 6-20,20-19,19-18,18-16,16-17 4785.37037685
6 17 3 6-1,1-0,0-3,3-8,8-5,5-17 5142.76918239
6 17 4 6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17 7847.42414121
6 17 5 6-16,16-18,18-19,19-5,5-17 9267.55316782
19 11 0 19-20,20-14,14-15,15-3,3-2,2-12,12-11 2741.98625731
19 11 1 19-5,5-8,8-13,13-9,9-10,10-11 3362.98816816
19 11 2 19-5,5-8,8-3,3-2,2-12,12-11 3915.61539087
19 11 3 19-18,18-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11 10012.11792
19 11 4 19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 3972.29964982
19 11 5 19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 7599.13388313
17 15 0 17-5,5-19,19-20,20-14,14-15 4049.91847341
17 15 1 17-16,16-18,18-19,19-20,20-14,14-15 4304.11856421
17 15 2 17-5,5-8,8-3,3-15 4393.70760251
17 15 3 17-16,16-6,6-1,1-0,0-3,3-15 6068.87483018
17 15 4 17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 6037.00157622
17 15 5 17-16,16-6,6-20,20-14,14-15 6498.60155241
7 20 0 7-6,6-20 1306.50422403
7 20 1 7-4,4-6,6-20 1601.26229358
7 20 2 7-6,6-1,1-0,0-3,3-15,15-14,14-20 2205.94825414
7 20 3 7-6,6-16,16-18,18-19,19-20 7370.13340878
7 20 4 7-4,4-6,6-16,16-17,17-5,5-19,19-20 8528.93718943
7 20 5 7-6,6-1,1-0,0-3,3-8,8-5,5-19,19-20 4706.82369067
20 12 0 20-14,14-15,15-3,3-2,2-12 1411.41375257
20 12 1 20-6,6-1,1-0,0-3,3-2,2-12 2641.72714509
20 12 2 20-14,14-15,15-3,3-8,8-13,13-9,9-10,10-11,11-12 4048.74784746
20 12 3 20-19,19-5,5-8,8-3,3-2,2-12 3912.2891891
20 12 4 20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 8929.70638786
20 12 5 20-19,19-18,18-16,16-6,6-1,1-0,0-3,3-2,2-12 8705.35632983
18 12 0 18-19,19-20,20-14,14-15,15-3,3-2,2-12 2966.84177215
18 12 1 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 4921.7423895
18 12 2 18-16,16-17,17-5,5-8,8-3,3-2,2-12 6593.0068845
18 12 3 18-16,16-6,6-1,1-0,0-3,3-2,2-12 7149.92831025
18 12 4 18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 7374.27836828
18 12 5 18-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12 4197.15516467
8 10 0 8-13,13-9,9-10 1272.11098847
8 10 1 8-3,3-2,2-12,12-11,11-10 2227.24559635
8 10 2 8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 4832.863437
8 10 3 8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 10202.1311551
8 10 4 8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 6063.17682951
8 10 5 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 9069.00915197
9 11 0 9-10,10-11 496.334685946
9 11 1 9-13,13-8,8-3,3-2,2-12,12-11 3003.02189887
9 11 2 9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 5608.63973952
9 11 3 9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11 10977.9074576
9 11 4 9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 6838.95313203
9 11 5 9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 9844.78545449
10 0 0 10-11,11-12,12-2,2-3,3-0 1443.4609373
10 0 1 10-9,9-13,13-8,8-3,3-0 2344.38894052
10 0 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-1,1-0 4346.08605203
10 0 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0 10030.7812062
10 0 4 10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-0 4950.00678117
10 0 5 10-9,9-13,13-8,8-5,5-19,19-18,18-16,16-6,6-1,1-0 10628.2097625
8 16 0 8-5,5-17,17-16 3708.98206648
8 16 1 8-5,5-19,19-18,18-16 4306.4106227
8 16 2 8-3,3-15,15-14,14-20,20-19,19-18,18-16 4988.84410025
8 16 3 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16 7765.26007705
8 16 4 8-3,3-0,0-1,1-6,6-16 6121.96610334
8 16 5 8-5,5-19,19-20,20-6,6-16 7828.13991387
11 13 0 11-10,10-9,9-13 802.531294925
11 13 1 11-12,12-2,2-3,3-8,8-13 2696.82528989
11 13 2 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13 5302.44313054
11 13 3 11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13 10671.7108486
11 13 4 11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13 6532.75652305
11 13 5 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13 9538.58884551
14 10 0 14-15,15-3,3-2,2-12,12-11,11-10 1761.77202387
14 10 1 14-15,15-3,3-8,8-13,13-9,9-10 2662.70002709
14 10 2 14-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 4027.77496546
14 10 3 14-20,20-19,19-5,5-8,8-13,13-9,9-10 4343.2024016
14 10 4 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10 8579.34811657
14 10 5 14-20,20-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10 4928.70296868
12 14 0 12-2,2-3,3-15,15-14 893.568978031
12 14 1 12-2,2-3,3-0,0-1,1-6,6-20,20-14 3159.57191963
12 14 2 12-11,11-10,10-9,9-13,13-8,8-3,3-15,15-14 3530.90307292
12 14 3 12-2,2-3,3-8,8-5,5-19,19-20,20-14 4430.13396365
12 14 4 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 9447.5511624
12 14 5 12-2,2-3,3-0,0-1,1-6,6-16,16-18,18-19,19-20,20-14 9223.20110437
15 3 0 15-3 315.817131437
15 3 1 15-14,14-20,20-6,6-1,1-0,0-3 2875.3012763
15 3 2 15-14,14-20,20-19,19-5,5-8,8-3 4145.86332031
15 3 3 15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 10025.303009
15 3 4 15-14,14-20,20-6,6-16,16-17,17-5,5-8,8-3 10576.4920235
15 3 5 15-14,14-20,20-19,19-18,18-16,16-6,6-1,1-0,0-3 8938.93046104
13 15 0 13-8,8-3,3-15 1914.68182312
13 15 1 13-9,9-10,10-11,11-12,12-2,2-3,3-15 2216.30902457
13 15 2 13-8,8-5,5-19,19-20,20-14,14-15 3888.66540089
13 15 3 13-8,8-3,3-0,0-1,1-6,6-20,20-14,14-15 4474.16596798
13 15 4 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15 8124.81111586
13 15 5 13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-15 9889.56738183
2 20 0 2-3,3-15,15-14,14-20 1187.15354434
2 20 1 2-3,3-0,0-1,1-6,6-20 2417.46693685
2 20 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-15,15-14,14-20 4273.0080557
2 20 3 2-3,3-8,8-5,5-19,19-20 3688.02898087
2 20 4 2-3,3-8,8-5,5-17,17-16,16-18,18-19,19-20 7924.17469584
2 20 5 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20 4917.82088113
0 12 0 0-3,3-2,2-12 575.257891464
0 12 1 0-3,3-8,8-13,13-9,9-10,10-11,11-12 3212.59198635
0 12 2 0-1,1-6,6-20,20-14,14-15,15-3,3-2,2-12 3477.88300619
0 12 3 0-1,1-6,6-16,16-17,17-5,5-8,8-3,3-2,2-12 10117.7127683
0 12 4 0-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 5818.209827
0 12 5 0-1,1-6,6-16,16-18,18-19,19-5,5-8,8-3,3-2,2-12 10715.1413245
3 9 0 3-2,2-12,12-11,11-10,10-9 1594.29528416
3 9 1 3-8,8-13,13-9 1905.06130066
3 9 2 3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9 4510.67914131
3 9 3 3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9 9879.94685937
3 9 4 3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9 5740.99253382
3 9 5 3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 8746.82485628
1 9 0 1-0,0-3,3-2,2-12,12-11,11-10,10-9 2152.47631673
1 9 1 1-0,0-3,3-8,8-13,13-9 2463.24233324
1 9 2 1-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 4227.23265931
1 9 3 1-6,6-16,16-17,17-5,5-8,8-13,13-9 9321.76582679
1 9 4 1-6,6-20,20-19,19-5,5-8,8-13,13-9 5182.81150124
1 9 5 1-6,6-16,16-18,18-19,19-5,5-8,8-13,13-9 9919.19438302
4 2 0 4-7,7-6,6-1,1-0,0-3,3-2 1581.8818438
4 2 1 4-6,6-20,20-14,14-15,15-3,3-2 2638.83077737
4 2 2 4-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 4663.32430363
4 2 3 4-6,6-20,20-19,19-5,5-8,8-3,3-2 5139.70621391
4 2 4 4-7,7-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 10512.8644912
4 2 5 4-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 8702.45996212
2 14 0 2-3,3-15,15-14 669.308769794
2 14 1 2-3,3-0,0-1,1-6,6-20,20-14 2935.31171139
2 14 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-15,15-14 3755.16328116
2 14 3 2-3,3-8,8-5,5-19,19-20,20-14 4205.87375541
2 14 4 2-3,3-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 8442.01947038
2 14 5 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14 5435.66565567
5 3 0 5-8,8-3 2086.91765899
5 3 1 5-19,19-20,20-14,14-15,15-3 2374.76279276
5 3 2 5-19,19-20,20-6,6-1,1-0,0-3 3605.07618527
5 3 3 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 3730.2116327
5 3 4 5-17,17-16,16-6,6-1,1-0,0-3 7744.03051082
5 3 5 5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 6610.90850773
16 5 0 16-17,17-5 2550.09571304
16 5 1 16-18,18-19,19-5 3147.52426926
16 5 2 16-18,18-19,19-20,20-14,14-15,15-3,3-8,8-5 6147.73045369
16 5 3 16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 8924.14643049
16 5 4 16-6,6-20,20-19,19-5 6669.25356044
16 5 5 16-6,6-1,1-0,0-3,3-8,8-5 7280.85245678
6 8 0 6-1,1-0,0-3,3-8 1992.91001686
6 8 1 6-20,20-14,14-15,15-3,3-8 3054.27100197
6 8 2 6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 3636.20399058
6 8 3 6-16,16-17,17-5,5-8 7838.03815295
6 8 4 6-20,20-19,19-5,5-8 3699.0838274
6 8 5 6-16,16-18,18-19,19-5,5-8 8435.46670918
19 16 0 19-18,18-16 2416.7871356
19 16 1 19-5,5-17,17-16 3280.8328467
19 16 2 19-20,20-6,6-16 5938.51642677
19 16 3 19-20,20-14,14-15,15-3,3-0,0-1,1-6,6-16 6837.96045688
19 16 4 19-5,5-8,8-3,3-0,0-1,1-6,6-16 8011.58959044
19 16 5 19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16 7924.33300484
17 0 0 17-5,5-8,8-3,3-0 4222.13711758
17 0 1 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0 4764.18234215
17 0 2 17-5,5-19,19-20,20-6,6-1,1-0 5451.80235086
17 0 3 17-16,16-6,6-1,1-0 5608.81105224
17 0 4 17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 5865.43109129
17 0 5 17-16,16-6,6-20,20-14,14-15,15-3,3-0 6958.66533035
7 13 0 7-4,4-6,6-1,1-0,0-3,3-8,8-13 3119.16850776
7 13 1 7-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 3126.03763967
7 13 2 7-6,6-20,20-14,14-15,15-3,3-8,8-13 3885.77142332
7 13 3 7-6,6-16,16-17,17-5,5-8,8-13 8669.5385743
7 13 4 7-4,4-6,6-20,20-19,19-5,5-8,8-13 4825.3423183
7 13 5 7-6,6-20,20-19,19-5,5-8,8-13 4530.58424875
20 11 0 20-14,14-15,15-3,3-2,2-12,12-11 2078.36310582
20 11 1 20-6,6-1,1-0,0-3,3-2,2-12,12-11 3308.67649833
20 11 2 20-14,14-15,15-3,3-8,8-13,13-9,9-10,10-11 3381.79849422
20 11 3 20-19,19-5,5-8,8-13,13-9,9-10,10-11 4026.61131964
20 11 4 20-19,19-18,18-16,16-17,17-5,5-8,8-3,3-2,2-12,12-11 8815.38425732
20 11 5 20-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 10457.2400228
18 7 0 18-19,19-20,20-6,6-7 2861.93224361
18 7 1 18-19,19-20,20-6,6-4,4-7 3156.69031316
18 7 2 18-16,16-6,6-7 5814.7053892
18 7 3 18-16,16-17,17-5,5-8,8-3,3-0,0-1,1-6,6-7 7387.54138606
18 7 4 18-16,16-6,6-4,4-7 6109.46345875
18 7 5 18-19,19-5,5-8,8-3,3-15,15-14,14-20,20-6,6-7 5996.36639239
9 12 0 9-10,10-11,11-12 1163.28403919
9 12 1 9-13,13-8,8-3,3-2,2-12 2336.07254562
9 12 2 9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12 4941.69038627
9 12 3 9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12 10310.9581043
9 12 4 9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12 6172.00377878
9 12 5 9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 9177.83610124
10 11 0 10-11 201.253692587
10 11 1 10-9,9-13,13-8,8-3,3-2,2-12,12-11 3298.10289223
10 11 2 10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 5903.72073288
10 11 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11 11272.9884509
10 11 4 10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 7134.03412539
10 11 5 10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 10139.8664478
11 2 0 11-12,12-2 891.209561484
11 2 1 11-10,10-9,9-13,13-8,8-3,3-2 2608.14702333
11 2 2 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2 5213.76486398
11 2 3 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2 10583.032582
11 2 4 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2 6444.07825649
11 2 5 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 9449.91057895
14 13 0 14-15,15-3,3-8,8-13 2061.42242475
14 13 1 14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 2363.0496262
